NAME,Sample,Flow,Temperature,Treatment,FlumeID,Time,Run,Year,Succession,TAD,Primers,Type,ChlA,BA,pH,C25,O2,Temp,Turbidity,pCO2,Fluoride,Chloride,Nitrite,Bromide,Nitrate,Sulfate,Lithium,Sodium,Ammonium,Magnesium,Potassium,Calcium,Strontium,PO4,NH4,NO3,NO2,DOC
A14_A14_NSE701.NSE508,Ic22021,Intermittent,control,Ic,16,2,35,2021,8,NA,18S,Biofilm,0.060795083,5872059.34,8.394,359,9.89,9.2,9.6,NA,0.011,0.2305,0.0005,0.002,0.2865,78.4475,NA,1.107,NA,8.341,0.2435,61.0565,0.725,NA,NA,NA,NA,150.33
A22_A22_NSE702.NSE503,Ic32021,Intermittent,control,Ic,16,3,35,2021,11,NA,18S,Biofilm,0.070796333,1650463.97,8.437,360,9.83,6.9,9.2,NA,0.011,0.275,0.001,0.002,0.288,78.6775,NA,1.1085,0.0335,8.338,0.244,61.1495,0.7365,NA,NA,NA,NA,212.33
A30_A30_NSE702.NSE508,Ic42021,Intermittent,control,Ic,16,4,35,2021,16,NA,18S,Biofilm,0.13244425,3071673.064,8.361,368,10.09,7.6,13.8,NA,0.011,0.257,0.0015,0.0025,0.2985,81.9025,NA,1.155,NA,8.5185,0.2525,62.7055,0.711,NA,NA,NA,NA,150
A86_A86_NSE706.NSE503,Ic112021,Intermittent,control,Ic,16,11,35,2021,49,15,18S,Biofilm,0.605254667,5638238.55,NA,368,10.17,6,11.6,NA,0.011,0.2545,0.0015,0.002,0.299,81.817,NA,1.142,0.0055,8.468,0.252,62.335,0.728,NA,NA,NA,NA,134.33
B06_B06_NSE706.NSE508,Ic12021,Intermittent,control,Ic,17,1,35,2021,4,NA,18S,Biofilm,0.026981333,1050637.654,8.507,387,10.44,5.6,13,NA,0.012,0.2965,0.003,0.0005,0.3085,88.4805,NA,1.2605,0.005,8.9275,0.273,66.2205,0.7915,NA,NA,NA,NA,123.33
B14_B14_NSE707.NSE503,Ic22021,Intermittent,control,Ic,17,2,35,2021,8,NA,18S,Biofilm,0.061694667,15070228.73,8.394,368,10.17,6,11.6,NA,0.011,0.2545,0.0015,0.002,0.299,81.817,NA,1.142,0.0055,8.468,0.252,62.335,0.728,NA,NA,NA,NA,134.33
B22_B22_NSE707.NSE508,Ic32021,Intermittent,control,Ic,17,3,35,2021,11,NA,18S,Biofilm,0.133185083,11324094.12,8.437,372,8.99,12.4,14.8,NA,0.011,0.27,0.002,0.002,0.266,83.7955,NA,1.191,0.0125,8.72,0.2935,63.753,0.8065,NA,NA,NA,NA,186.33
B30_B30_NSE710.NSE503,Ic42021,Intermittent,control,Ic,17,4,,2021,16,NA,18S,Biofilm,0.168586333,11438521.44,8.361,373,9.04,10.6,15.4,NA,0.0115,0.271,0.003,0.0025,0.267,84.527,NA,1.1875,0.008,8.6985,0.2695,63.634,0.747,NA,NA,NA,NA,170.67
B38_B38_NSE710.NSE508,Ic52021,Intermittent,control,Ic,17,5,,2021,21,1,18S,Biofilm,0.043173833,11119694.67,8.447,373,9.04,10.6,15.4,NA,0.0115,0.271,0.003,0.0025,0.267,84.527,NA,1.1875,0.008,8.6985,0.2695,63.634,0.747,NA,NA,NA,NA,170.67
B46_B46_NSE711.NSE503,Ic62021,Intermittent,control,Ic,17,6,35,2021,25,5,18S,Biofilm,0.0465605,1672589.48,8.461,387,10.08,7.8,11.6,NA,0.012,0.2915,0.0035,0.0015,0.3025,86.9325,NA,1.233,NA,8.829,0.263,65.435,0.76,NA,NA,NA,NA,119.33
B54_B54_NSE711.NSE508,Ic72021,Intermittent,control,Ic,17,7,35,2021,30,10,18S,Biofilm,0.064710917,8021854.77,8.384,387,10.44,5.6,13,NA,0.012,0.2965,0.003,0.0005,0.3085,88.4805,NA,1.2605,0.005,8.9275,0.273,66.2205,0.7915,NA,NA,NA,NA,123.33
B62_B62_NSE712.NSE503,Ic82021,Intermittent,control,Ic,17,8,35,2021,36,2,18S,Biofilm,0.175677167,13565185.91,8.459,385,10.6,4.5,NA,NA,0.015,0.367,0.001,0.002,0.342,86.839,NA,1.319,0.0125,8.737,0.3185,65.108,0.789,NA,NA,NA,NA,170.67
B70_B70_NSE712.NSE508,Ic92021,Intermittent,control,Ic,17,9,35,2021,39,5,18S,Biofilm,0.4339105,11052481.82,8.502,387,10.44,5.6,13,NA,0.012,0.2965,0.003,0.0005,0.3085,88.4805,NA,1.2605,0.005,8.9275,0.273,66.2205,0.7915,NA,NA,NA,NA,123.33
B78_B78_NSE714.NSE503,Ic102021,Intermittent,control,Ic,17,10,35,2021,44,10,18S,Biofilm,0.625363,11395462.23,8.512,387,10.01,8.8,13.2,NA,0.012,0.3245,0.0025,0.002,0.2835,89.2035,NA,1.299,NA,8.995,0.296,66.6725,0.758,NA,NA,NA,NA,118.33
B86_B86_NSE714.NSE508,Ic112021,Intermittent,control,Ic,17,11,35,2021,49,15,18S,Biofilm,0.497992583,20335084.29,NA,388,9.98,7,11.2,NA,0.012,0.3225,0.002,0.0015,0.2865,89.1905,NA,1.286,NA,9.005,0.2665,67,0.778,NA,NA,NA,NA,127.33
C06_C06_NSE701.NSE503,Ic12021,Intermittent,control,Ic,18,1,,2021,4,NA,18S,Biofilm,0.019202583,1272003.14,8.507,382,NA,9.6,49.2,NA,0.012,0.329,0.001,0.002,0.3315,85.922,NA,1.3095,0.021,8.6545,0.2995,64.7615,0.769,NA,NA,NA,NA,143.67
C14_C14_NSE715.NSE508,Ic22021,Intermittent,control,Ic,18,2,36,2021,8,NA,18S,Biofilm,0.055185917,12406657.52,8.394,379,NA,7.7,33.6,NA,0.012,0.3305,0.003,0.0025,0.326,86.4145,NA,1.2845,0.009,8.7505,0.28,65.484,0.808,NA,NA,NA,NA,178.67
C22_C22_NSE702.NSE503,Ic32021,Intermittent,control,Ic,18,3,36,2021,11,NA,18S,Biofilm,0.081273833,6487279.045,8.437,379,NA,7.7,33.6,NA,0.012,0.3305,0.003,0.0025,0.326,86.4145,NA,1.2845,0.009,8.7505,0.28,65.484,0.808,NA,NA,NA,NA,178.67
C30_C30_NSE702.NSE508,Ic42021,Intermittent,control,Ic,18,4,36,2021,16,NA,18S,Biofilm,0.169062583,2786909.43,8.361,363,9.42,8.8,165.2,NA,0.013,0.408,0.004,0.0015,0.3645,88.4185,NA,1.1755,0.008,8.2075,0.358,62.858,0.7605,NA,NA,NA,NA,884
C38_C38_NSE703.NSE503,Ic52021,Intermittent,control,Ic,18,5,36,2021,21,1,18S,Biofilm,0.115987167,14350605.26,8.447,352,9.56,8.8,292.8,NA,0.0135,0.4025,0.0025,0.0025,0.365,93.478,NA,1.197,0.0165,8.3885,0.36,65.2145,0.838,NA,NA,NA,NA,462
C46_C46_NSE703.NSE508,Ic62021,Intermittent,control,Ic,18,6,36,2021,25,5,18S,Biofilm,0.044973,679962.6824,8.461,352,9.56,8.8,292.8,NA,0.0135,0.4025,0.0025,0.0025,0.365,93.478,NA,1.197,0.0165,8.3885,0.36,65.2145,0.838,NA,NA,NA,NA,462
C54_C54_NSE704.NSE503,Ic72021,Intermittent,control,Ic,18,7,36,2021,30,10,18S,Biofilm,0.083443417,14195013.63,8.384,385,10.66,4.4,NA,NA,0.015,0.365,0.002,0.003,0.3345,86.814,NA,1.3275,0.012,8.9145,0.3265,66.3835,0.8095,NA,NA,NA,NA,171.33
C62_C62_NSE704.NSE508,Ic82021,Intermittent,control,Ic,18,8,36,2021,36,2,18S,Biofilm,0.175412583,13042741.92,8.459,385,10.6,4.5,NA,NA,0.015,0.367,0.001,0.002,0.342,86.839,NA,1.319,0.0125,8.737,0.3185,65.108,0.789,NA,NA,NA,NA,170.67
C70_C70_NSE705.NSE503,Ic92021,Intermittent,control,Ic,18,9,36,2021,39,5,18S,Biofilm,0.348291333,11976985.8,8.502,399,10.37,6.4,8,NA,0.015,0.388,0.0015,0.002,0.338,91.538,NA,1.3685,0.0165,9.151,0.3125,67.6145,0.7855,NA,NA,NA,NA,159.33
C78_C78_NSE705.NSE508,Ic102021,Intermittent,control,Ic,18,10,36,2021,44,10,18S,Biofilm,0.37183925,11103552.36,8.512,399,10.37,6.4,8,NA,0.015,0.388,0.0015,0.002,0.338,91.538,NA,1.3685,0.0165,9.151,0.3125,67.6145,0.7855,NA,NA,NA,NA,159.33
C86_C86_NSE715.NSE503,Ic112021,Intermittent,control,Ic,18,11,36,2021,49,15,18S,Biofilm,0.553343417,18493388.22,NA,399,10.38,4.9,7.2,NA,0.015,0.3885,0.001,0.002,0.3425,91.118,NA,1.37,0.0155,9.1815,0.3165,67.9435,0.8155,NA,NA,NA,NA,148
P06_P06_NSE703.NSE503,Ic52021,Intermittent,control,Ic,16,5,35,2021,21,1,18S,Biofilm,0.056614667,9964210.21,8.447,397,10.14,8.3,19.2,NA,0.0145,0.392,0.0015,0.002,0.327,92.6635,NA,1.365,0.0165,9.235,0.318,67.54,0.79,NA,NA,NA,NA,150.67
P14_P14_NSE703.NSE508,Ic62021,Intermittent,control,Ic,16,6,35,2021,25,5,18S,Biofilm,0.043597167,1604124.58,8.461,397,10.02,6.6,21,NA,0.015,0.3875,0.0015,0.002,0.3335,92.8185,NA,1.3575,0.0095,9.1895,0.305,67.244,0.7985,NA,NA,NA,NA,200.67
P22_P22_NSE704.NSE503,Ic72021,Intermittent,control,Ic,16,7,35,2021,30,10,18S,Biofilm,0.08958175,7493083.61,8.384,397,10.02,6.6,21,NA,0.015,0.3875,0.0015,0.002,0.3335,92.8185,NA,1.3575,0.0095,9.1895,0.305,67.244,0.7985,NA,NA,NA,NA,200.67
P30_P30_NSE704.NSE508,Ic82021,Intermittent,control,Ic,16,8,35,2021,36,2,18S,Biofilm,0.16260675,4564183.5,8.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P38_P38_NSE705.NSE503,Ic92021,Intermittent,control,Ic,16,9,35,2021,39,5,18S,Biofilm,0.34897925,4357361.28,8.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P46_P46_NSE705.NSE508,Ic102021,Intermittent,control,Ic,16,10,35,2021,44,10,18S,Biofilm,0.467777167,5131902.36,8.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X101A_101A_NSE718.NSE518,Nc132022,Natural,control,Nc,13,13,38,2022,54,NA,18S,Biofilm,1.187373278,32329365.08,8.454,377,9.52,8.5,84.2,456,12,378,0,3,316.5,83712.5,8.5,1382,9,8745,245.5,63901,783.5,NA,NA,NA,NA,158.3
X101B_101B_NSE718.NSE518,Nc132022,Natural,control,Nc,14,13,40,2022,54,NA,18S,Biofilm,0.427419389,38120129.87,8.454,377,9.52,8.5,84.2,456,12,378,0,3,316.5,83712.5,8.5,1382,9,8745,245.5,63901,783.5,NA,NA,NA,NA,158.3
X101C_101C_NSE718.NSE518,Nc132022,Natural,control,Nc,15,13,42,2022,54,NA,18S,Biofilm,0.548952956,46513275.61,8.454,377,9.52,8.5,84.2,456,12,378,0,3,316.5,83712.5,8.5,1382,9,8745,245.5,63901,783.5,NA,NA,NA,NA,158.3
X109A_109A_NSE719.NSE518,Nc142022,Natural,control,Nc,13,14,38,2022,61,NA,18S,Biofilm,0.672176611,41491125.54,8.39,373,9.42,9.6,82.1,581,12.5,409.5,7.5,3,343,82922,12,1395.5,18.5,8698,385,63430.5,748.5,NA,NA,NA,NA,204.7
X109B_109B_NSE719.NSE518,Nc142022,Natural,control,Nc,14,14,40,2022,61,NA,18S,Biofilm,0.787429111,38983928.57,8.39,373,9.42,9.6,82.1,581,12.5,409.5,7.5,3,343,82922,12,1395.5,18.5,8698,385,63430.5,748.5,NA,NA,NA,NA,204.7
X109C_109C_NSE719.NSE518,Nc142022,Natural,control,Nc,15,14,42,2022,61,NA,18S,Biofilm,0.578267167,36476731.6,8.39,373,9.42,9.6,82.1,581,12.5,409.5,7.5,3,343,82922,12,1395.5,18.5,8698,385,63430.5,748.5,NA,NA,NA,NA,204.7
X117A_117A_NSE720.NSE518,Nc152022,Natural,control,Nc,13,15,38,2022,67,NA,18S,Biofilm,0.308039389,28931168.83,8.475,399,8.92,11.2,35.3,417,12,433.5,0.5,4,301.5,88450.5,13,1494,20.5,9294.5,321,64254.5,754,NA,NA,NA,NA,NA
X117B_117B_NSE720.NSE518,Nc152022,Natural,control,Nc,14,15,40,2022,67,NA,18S,Biofilm,0.177158833,34870851.37,8.475,399,8.92,11.2,35.3,417,12,433.5,0.5,4,301.5,88450.5,13,1494,20.5,9294.5,321,64254.5,754,NA,NA,NA,NA,NA
X117C_117C_NSE720.NSE518,Nc152022,Natural,control,Nc,15,15,42,2022,67,NA,18S,Biofilm,0.5221755,21284199.13,8.475,399,8.92,11.2,35.3,417,12,433.5,0.5,4,301.5,88450.5,13,1494,20.5,9294.5,321,64254.5,754,NA,NA,NA,NA,NA
X125A_125A_NSE721.NSE518,Nc162022,Natural,control,Nc,13,16,38,2022,75,NA,18S,Biofilm,2.166754944,40916269.84,8.375,400,9.34,7.9,33,453,13,477,3.5,2,349,92114.5,10.5,1562.5,12.5,9475,393,68213,786.5,NA,NA,NA,NA,NA
X125B_125B_NSE721.NSE518,Nc162022,Natural,control,Nc,14,16,40,2022,75,NA,18S,Biofilm,0.9190505,41180768,8.375,400,9.34,7.9,33,453,13,477,3.5,2,349,92114.5,10.5,1562.5,12.5,9475,393,68213,786.5,NA,NA,NA,NA,NA
X125C_125C_NSE721.NSE518,Nc162022,Natural,control,Nc,15,16,42,2022,75,NA,18S,Biofilm,2.459772167,30648518.92,8.375,400,9.34,7.9,33,453,13,477,3.5,2,349,92114.5,10.5,1562.5,12.5,9475,393,68213,786.5,NA,NA,NA,NA,NA
X133A_133A_NSE722.NSE518,Nc172022,Natural,control,Nc,13,17,38,2022,82,NA,18S,Biofilm,3.8679905,21371067.82,8.384,399,9.21,8.9,101,459,13.5,484.5,8.5,3.5,340.5,91920,12.5,1555.5,17,9345.5,329.5,67061.5,778,NA,NA,NA,NA,124.3
X133B_133B_NSE722.NSE518,Nc172022,Natural,control,Nc,14,17,40,2022,82,NA,18S,Biofilm,2.563735778,27106998.56,8.384,399,9.21,8.9,101,459,13.5,484.5,8.5,3.5,340.5,91920,12.5,1555.5,17,9345.5,329.5,67061.5,778,NA,NA,NA,NA,124.3
X133C_133C_NSE722.NSE518,Nc172022,Natural,control,Nc,15,17,42,2022,82,NA,18S,Biofilm,2.084346056,35095310.25,8.384,399,9.21,8.9,101,459,13.5,484.5,8.5,3.5,340.5,91920,12.5,1555.5,17,9345.5,329.5,67061.5,778,NA,NA,NA,NA,124.3
X13A_13A_NSE718.NSE518,Nc22022,Natural,control,Nc,13,2,37,2022,10,NA,18S,Biofilm,0.0962,2724963.925,8.332,284,9.72,8.2,22.5,378,9,177.5,0,1,322.5,51763.5,8,933,16.5,6210,196,47208,497,NA,NA,NA,NA,113.4
X13B_13B_NSE718.NSE507,Nc22022,Natural,control,Nc,14,2,39,2022,10,NA,18S,Biofilm,0.09436,3302669.553,8.332,284,9.72,8.2,22.5,378,9,177.5,0,1,322.5,51763.5,8,933,16.5,6210,196,47208,497,NA,NA,NA,NA,113.4
X13C_13C_NSE718.NSE518,Nc22022,Natural,control,Nc,15,2,41,2022,10,NA,18S,Biofilm,0.09937,5655050.505,8.332,284,9.72,8.2,22.5,378,9,177.5,0,1,322.5,51763.5,8,933,16.5,6210,196,47208,497,NA,NA,NA,NA,113.4
X141A_141A_NSE723.NSE518,Nc182022,Natural,control,Nc,13,18,38,2022,87,NA,18S,Biofilm,1.406518833,31658008.66,8.431,406,9.73,8.3,42.7,452,13.5,531.5,6,2,356.5,92937.5,12,1609,10,9371,340.5,66991.5,739,5.13,15.39,383.04,1.84,131.3
X141B_141B_NSE723.NSE518,Nc182022,Natural,control,Nc,14,18,40,2022,87,NA,18S,Biofilm,2.444532167,38622582.97,8.431,406,9.73,8.3,42.7,452,13.5,531.5,6,2,356.5,92937.5,12,1609,10,9371,340.5,66991.5,739,5.13,15.39,383.04,1.84,131.3
X141C_141C_NSE723.NSE518,Nc182022,Natural,control,Nc,15,18,42,2022,87,NA,18S,Biofilm,1.735695778,25254906.2,8.431,406,9.73,8.3,42.7,452,13.5,531.5,6,2,356.5,92937.5,12,1609,10,9371,340.5,66991.5,739,5.13,15.39,383.04,1.84,131.3
X149A_149A_NSE724.NSE518,Nc192022,Natural,control,Nc,13,19,38,2022,89,NA,18S,Biofilm,1.204200778,28543650.79,7.851,399,9.55,8.7,58.5,483,13,529,3,3,315.5,91330.5,13.5,1597,10.5,9289.5,342,66266.5,775,NA,NA,NA,NA,139
X149B_149B_NSE724.NSE518,Nc192022,Natural,control,Nc,14,19,40,2022,89,NA,18S,Biofilm,0.991052444,41526839.83,7.851,399,9.55,8.7,58.5,483,13,529,3,3,315.5,91330.5,13.5,1597,10.5,9289.5,342,66266.5,775,NA,NA,NA,NA,139
X149C_149C_NSE724.NSE518,Nc192022,Natural,control,Nc,15,19,42,2022,89,NA,18S,Biofilm,1.362386333,47448629.15,7.851,399,9.55,8.7,58.5,483,13,529,3,3,315.5,91330.5,13.5,1597,10.5,9289.5,342,66266.5,775,NA,NA,NA,NA,139
X157A_157A_NSE726.NSE518,Nc202022,Natural,control,Nc,13,20,38,2022,91,NA,18S,Biofilm,1.598183,24515945.17,8.444,414,10.14,6.2,53.1,428,13,544.5,0,3,342.5,94724,11.5,1656.5,7.5,9762,358.5,69092,807.5,NA,NA,NA,NA,181.3
X157B_157B_NSE726.NSE518,Nc202022,Natural,control,Nc,14,20,40,2022,91,NA,18S,Biofilm,1.505402444,44624098.12,8.444,414,10.14,6.2,53.1,428,13,544.5,0,3,342.5,94724,11.5,1656.5,7.5,9762,358.5,69092,807.5,NA,NA,NA,NA,181.3
X157C_157C_NSE726.NSE518,Nc202022,Natural,control,Nc,15,20,42,2022,91,NA,18S,Biofilm,1.386904389,37967821.07,8.444,414,10.14,6.2,53.1,428,13,544.5,0,3,342.5,94724,11.5,1656.5,7.5,9762,358.5,69092,807.5,NA,NA,NA,NA,181.3
X165A_165A_NSE727.NSE518,Nc212022,Natural,control,Nc,13,21,38,2022,96,NA,18S,Biofilm,1.694279667,52402886,8.314,396,9.48,9.3,133.7,497,15,580,4,3.5,338,91532,12.5,1622,38.5,9393,397,66062,798.5,NA,NA,NA,NA,208.7
X165B_165B_NSE727.NSE518,Nc212022,Natural,control,Nc,14,21,40,2022,96,NA,18S,Biofilm,1.184974389,55182756.13,8.314,396,9.48,9.3,133.7,497,15,580,4,3.5,338,91532,12.5,1622,38.5,9393,397,66062,798.5,NA,NA,NA,NA,208.7
X165C_165C_NSE727.NSE518,Nc212022,Natural,control,Nc,15,21,42,2022,96,NA,18S,Biofilm,1.186456056,50734054.83,8.314,396,9.48,9.3,133.7,497,15,580,4,3.5,338,91532,12.5,1622,38.5,9393,397,66062,798.5,NA,NA,NA,NA,208.7
X173A_173A_NSE728.NSE518,Nc222022,Natural,control,Nc,13,22,38,2022,103,NA,18S,Biofilm,1.3914905,44110533.91,8.473,442,10.88,2.7,7.6,524,14.5,631,3,3.5,352.5,104107,14.5,1818,13.5,10373,366,73904,870.5,NA,NA,NA,NA,175
X173B_173B_NSE728.NSE518,Nc222022,Natural,control,Nc,14,22,40,2022,103,NA,18S,Biofilm,1.054517167,22733910.53,8.473,442,10.88,2.7,7.6,524,14.5,631,3,3.5,352.5,104107,14.5,1818,13.5,10373,366,73904,870.5,NA,NA,NA,NA,175
X173C_173C_NSE728.NSE518,Nc222022,Natural,control,Nc,15,22,42,2022,103,NA,18S,Biofilm,0.833466611,33312987.01,8.473,442,10.88,2.7,7.6,524,14.5,631,3,3.5,352.5,104107,14.5,1818,13.5,10373,366,73904,870.5,NA,NA,NA,NA,175
X21A_21A_NSE719.NSE518,Nc32022,Natural,control,Nc,13,3,37,2022,14,NA,18S,Biofilm,0.221891056,8800505.051,8.286,312,10.22,7,16.2,419,10,205.5,0,2.5,337.5,61866.5,7.5,1015.5,9,7036.5,226.5,52562,649,NA,NA,NA,NA,110.7
X21B_21B_NSE719.NSE507,Nc32022,Natural,control,Nc,14,3,39,2022,14,NA,18S,Biofilm,0.152429111,10235064.94,8.286,312,10.22,7,16.2,419,10,205.5,0,2.5,337.5,61866.5,7.5,1015.5,9,7036.5,226.5,52562,649,NA,NA,NA,NA,110.7
X21C_21C_NSE719.NSE518,Nc32022,Natural,control,Nc,15,3,41,2022,14,NA,18S,Biofilm,0.123360222,10412770.56,8.286,312,10.22,7,16.2,419,10,205.5,0,2.5,337.5,61866.5,7.5,1015.5,9,7036.5,226.5,52562,649,NA,NA,NA,NA,110.7
X29A_29A_NSE720.NSE518,Nc42022,Natural,control,Nc,13,4,37,2022,19,NA,18S,Biofilm,0.421563278,6936056.999,8.13,314,10.9,6.9,24.9,445,11,214.5,2.5,2,419.5,61661,8.5,1031,9,6980,228,52482,603,NA,NA,NA,NA,159
X29B_29B_NSE721.NSE507,Nc42022,Natural,control,Nc,14,4,39,2022,19,NA,18S,Biofilm,0.452043278,14848773.45,8.13,314,10.9,6.9,24.9,445,11,214.5,2.5,2,419.5,61661,8.5,1031,9,6980,228,52482,603,NA,NA,NA,NA,159
X29C_29C_NSE720.NSE518,Nc42022,Natural,control,Nc,15,4,41,2022,19,NA,18S,Biofilm,0.377219111,13798773.45,8.13,314,10.9,6.9,24.9,445,11,214.5,2.5,2,419.5,61661,8.5,1031,9,6980,228,52482,603,NA,NA,NA,NA,159
X37A_37A_NSE721.NSE518,Nc52022,Natural,control,Nc,13,5,37,2022,24,NA,18S,Biofilm,0.897883833,13669264.07,8.282,336,10,8.5,35.9,426,11,240,3.5,2,368.5,70182,7.5,1105.5,12,7593.5,209.5,56332,620,NA,NA,NA,NA,160
X37B_37B_NSE722.NSE507,Nc52022,Natural,control,Nc,14,5,39,2022,24,NA,18S,Biofilm,0.537733,16817243.87,8.282,336,10,8.5,35.9,426,11,240,3.5,2,368.5,70182,7.5,1105.5,12,7593.5,209.5,56332,620,NA,NA,NA,NA,160
X37C_37C_NSE721.NSE518,Nc52022,Natural,control,Nc,15,5,41,2022,24,NA,18S,Biofilm,0.711440778,11202453.1,8.282,336,10,8.5,35.9,426,11,240,3.5,2,368.5,70182,7.5,1105.5,12,7593.5,209.5,56332,620,NA,NA,NA,NA,160
X45A_45A_NSE722.NSE518,Nc62022,Natural,control,Nc,13,6,37,2022,26,NA,18S,Biofilm,0.897848556,8261616.162,8.277,348,10.56,6.5,18.2,335,11.5,250.5,0,2,351.5,73534.5,11,1125.5,11,7903.5,242,58692.5,675,4.66,12.29,476.12,1.07,102.7
X45B_45B_NSE723.NSE507,Nc62022,Natural,control,Nc,14,6,39,2022,26,NA,18S,Biofilm,0.932032722,11036686.31,8.277,348,10.56,6.5,18.2,335,11.5,250.5,0,2,351.5,73534.5,11,1125.5,11,7903.5,242,58692.5,675,4.66,12.29,476.12,1.07,102.7
X45C_45C_NSE722.NSE518,Nc62022,Natural,control,Nc,15,6,41,2022,26,NA,18S,Biofilm,0.785136056,16392929.29,8.277,348,10.56,6.5,18.2,335,11.5,250.5,0,2,351.5,73534.5,11,1125.5,11,7903.5,242,58692.5,675,4.66,12.29,476.12,1.07,102.7
X53A_53A_NSE723.NSE518,Nc72022,Natural,control,Nc,13,7,37,2022,28,NA,18S,Biofilm,0.890934111,19714053.23,8.404,356,10.27,7.6,28,441,11,262.5,2.5,1.5,329.5,75601.5,8.5,1162.5,14,8066,257,59678,677.5,NA,NA,NA,NA,110.3
X53B_53B_NSE724.NSE507,Nc72022,Natural,control,Nc,14,7,39,2022,28,NA,18S,Biofilm,0.791203833,9180517.476,8.404,356,10.27,7.6,28,441,11,262.5,2.5,1.5,329.5,75601.5,8.5,1162.5,14,8066,257,59678,677.5,NA,NA,NA,NA,110.3
X53C_53C_NSE723.NSE518,Nc72022,Natural,control,Nc,15,7,41,2022,28,NA,18S,Biofilm,0.994439111,15584403.56,8.404,356,10.27,7.6,28,441,11,262.5,2.5,1.5,329.5,75601.5,8.5,1162.5,14,8066,257,59678,677.5,NA,NA,NA,NA,110.3
X5A_5A_NSE716.NSE518,Nc12022,Natural,control,Nc,13,1,37,2022,5,NA,18S,Biofilm,0.031532167,1123622.134,8.323,288,9.71,8.4,13.46,562,10.5,188.5,6,2,332.5,53255,8,944,10.5,6392.5,221,49802.5,543.5,3.54,9.57,424.89,1.11,NA
X5B_5B_NSE716.NSE507,Nc12022,Natural,control,Nc,14,1,39,2022,5,NA,18S,Biofilm,0.033895778,1084415.584,8.323,288,9.71,8.4,13.46,562,10.5,188.5,6,2,332.5,53255,8,944,10.5,6392.5,221,49802.5,543.5,3.54,9.57,424.89,1.11,NA
X5C_5C_NSE716.NSE518,Nc12022,Natural,control,Nc,15,1,41,2022,5,NA,18S,Biofilm,0.054709667,1894083.694,8.323,288,9.71,8.4,13.46,562,10.5,188.5,6,2,332.5,53255,8,944,10.5,6392.5,221,49802.5,543.5,3.54,9.57,424.89,1.11,NA
X61A_61A_NSE724.NSE518,Nc82022,Natural,control,Nc,13,8,37,2022,33,NA,18S,Biofilm,1.003540778,23576551.23,8.405,361,10.05,8.8,29.6,435,11,281.5,2,2,329.5,76958.5,7.5,1199,9.5,8185.5,248,60561,657,NA,NA,NA,NA,115.2
X61B_61B_NSE726.NSE507,Nc82022,Natural,control,Nc,14,8,39,2022,33,NA,18S,Biofilm,0.682019111,15525462.96,8.405,361,10.05,8.8,29.6,435,11,281.5,2,2,329.5,76958.5,7.5,1199,9.5,8185.5,248,60561,657,NA,NA,NA,NA,115.2
X61C_61C_NSE724.NSE518,Nc82022,Natural,control,Nc,15,8,41,2022,33,NA,18S,Biofilm,0.439272722,9474537.037,8.405,361,10.05,8.8,29.6,435,11,281.5,2,2,329.5,76958.5,7.5,1199,9.5,8185.5,248,60561,657,NA,NA,NA,NA,115.2
X69A_69A_NSE726.NSE518,Nc92022,Natural,control,Nc,13,9,37,2022,38,NA,18S,Biofilm,1.883403833,25355555.56,8.405,362,9.14,11.3,37.2,467,11,299,1.5,1.5,328,78079.5,9.5,1223,10,8265,260,61112.5,670,NA,NA,NA,NA,96.1
X69B_69B_NSE727.NSE507,Nc92022,Natural,control,Nc,14,9,39,2022,38,NA,18S,Biofilm,1.207622722,29937085.14,8.405,362,9.14,11.3,37.2,467,11,299,1.5,1.5,328,78079.5,9.5,1223,10,8265,260,61112.5,670,NA,NA,NA,NA,96.1
X69C_69C_NSE726.NSE518,Nc92022,Natural,control,Nc,15,9,41,2022,38,NA,18S,Biofilm,0.631677722,12148412.7,8.405,362,9.14,11.3,37.2,467,11,299,1.5,1.5,328,78079.5,9.5,1223,10,8265,260,61112.5,670,NA,NA,NA,NA,96.1
X77A_77A_NSE727.NSE518,Nc102022,Natural,control,Nc,13,10,37,2022,40,NA,18S,Biofilm,1.180635222,32178571.43,8.378,358,9.12,10.9,75.7,448,11.5,308.5,19.5,2.5,311,78245,10.5,1314.5,8,8235,510,60825.5,682,NA,NA,NA,NA,154.7
X77B_77B_NSE728.NSE507,Nc102022,Natural,control,Nc,14,10,39,2022,40,NA,18S,Biofilm,1.2124205,25938528.14,8.378,358,9.12,10.9,75.7,448,11.5,308.5,19.5,2.5,311,78245,10.5,1314.5,8,8235,510,60825.5,682,NA,NA,NA,NA,154.7
X77C_77C_NSE727.NSE518,Nc102022,Natural,control,Nc,15,10,41,2022,40,NA,18S,Biofilm,0.788416889,21846969.7,8.378,358,9.12,10.9,75.7,448,11.5,308.5,19.5,2.5,311,78245,10.5,1314.5,8,8235,510,60825.5,682,NA,NA,NA,NA,154.7
